Item,Time,Distance(mi),Speed(mph),Pace(min/mi),HeartRate(bpm),Latitude,Longitude,Altiutde(ft)
53,00:03:32,0,0, ----,81,200.0,200.0,0
54,00:03:36,0,0, ----,81,200.0,200.0,0
55,00:03:40,0,0, ----,81,200.0,200.0,0
56,00:03:44,0,0, ----,81,200.0,200.0,0
57,00:03:48,0,0, ----,78,200.0,200.0,0
58,00:03:52,0,0, ----,78,200.0,200.0,0
59,00:03:56,0,0, ----,78,200.0,200.0,0
60,00:04:00,0,0, ----,78,200.0,200.0,0
61,00:04:04,0,0, ----,75,200.0,200.0,0
62,00:04:08,0,0, ----,75,200.0,200.0,0
63,00:04:12,0,0, ----,75,200.0,200.0,0
64,00:04:16,0,0, ----,75,200.0,200.0,0
65,00:04:20,0,0, ----,72,200.0,200.0,0
66,00:04:24,0,0, ----,72,200.0,200.0,0
67,00:04:28,0,0, ----,72,200.0,200.0,0
68,00:04:32,0,0, ----,72,200.0,200.0,0
69,00:04:36,0,0, ----,70,200.0,200.0,0
70,00:04:40,0,0, ----,70,200.0,200.0,0
71,00:04:44,0,0, ----,70,200.0,200.0,0
72,00:04:48,0,0, ----,70,200.0,200.0,0
73,00:04:52,0,0, ----,72,22.225946,113.8978825,194
74,00:04:56,0,0, ----,72,22.225946,113.8978825,194
75,00:05:00,0,0, ----,72,22.225946,113.8978825,194
76,00:05:04,0,0, ----,72,22.225946,113.8978825,194
77,00:05:08,0,0, ----,72,22.225946,113.8978825,194
78,00:05:12,0,0, ----,69,22.225946,113.8978825,194
79,00:05:16,0,0, ----,69,22.225946,113.8978825,194
80,00:05:20,0,0, ----,69,22.225946,113.8978825,194
81,00:05:24,0,0, ----,69,22.225946,113.8978825,194
82,00:05:28,0,0, ----,69,22.225946,113.8978825,194
83,00:05:32,0,0, ----,69,22.225946,113.8978825,194
84,00:05:36,0,0, ----,69,22.225946,113.8978825,194
85,00:05:40,0,0, ----,69,22.225946,113.8978825,194
86,00:05:44,0,0, ----,64,22.225946,113.8978825,194
87,00:05:48,0,0, ----,64,22.225946,113.8978825,194
88,00:05:52,0,0, ----,64,22.225946,113.8978825,194
89,00:05:56,0,0, ----,64,22.225946,113.8978825,194
90,00:06:00,0,0, ----,63,22.225946,113.8978825,194
91,00:06:04,0,0, ----,63,22.225946,113.8978825,194
92,00:06:08,0,0, ----,63,22.225946,113.8978825,194
93,00:06:12,0,0, ----,63,22.225946,113.8978825,194
94,00:06:16,0,0, ----,67,22.225946,113.8978825,187
95,00:06:20,0,0, ----,67,22.225946,113.8978825,187
96,00:06:24,0,0, 99:59,67,22.225946,113.8978825,187
97,00:06:28,0,0, 99:59,67,22.225946,113.8978825,187
98,00:06:32,0,0, 99:59,67,22.2259507,113.8978796,187
99,00:06:36,0,0, 99:59,67,22.2259507,113.8978796,187
100,00:06:40,0,0.1, 99:59,67,22.2259507,113.8978796,187
101,00:06:44,0,0.1, 99:59,67,22.2259507,113.8978796,187
102,00:06:48,0,0.1, 99:59,65,22.2259507,113.8978796,184
103,00:06:52,0,0.2, 99:59,65,22.2259507,113.8978796,184
104,00:06:56,0,0.2, 99:59,65,22.2259507,113.8978796,184
105,00:07:00,0,0.2, 99:59,65,22.2259507,113.8978796,184
106,00:07:04,0,0.3, 99:59,68,22.2259507,113.8978796,180
107,00:07:08,0,0.3, 99:59,68,22.2259507,113.8978796,180
108,00:07:12,0,0.3, 99:59,68,22.2259507,113.8978796,180
109,00:07:16,0,0.3, 99:59,68,22.2259507,113.8978796,180
110,00:07:20,0,0.3, 99:59,68,22.2259507,113.8978796,180
111,00:07:24,0,0.3, 99:59,68,22.2259507,113.8978796,180
112,00:07:28,0,0.3, 99:59,68,22.2259507,113.8978796,180
113,00:07:32,0,0.3, 99:59,68,22.2259507,113.8978796,180
114,00:07:36,0,0.4, 99:59,69,22.2259507,113.8978796,180
115,00:07:40,0,0.4, 99:59,69,22.2259507,113.8978796,180
116,00:07:44,0,0.4, 99:59,69,22.2259507,113.8978796,180
117,00:07:48,0,0.4, 99:59,69,22.2259507,113.8978796,180
118,00:07:52,0,0.4, 99:59,65,22.2259507,113.8978796,180
119,00:07:56,0,0.4, 99:59,65,22.2259507,113.8978796,180
120,00:08:00,0,0.4, 99:59,65,22.2259507,113.8978796,180
121,00:08:04,0,0.4, 99:59,65,22.2259507,113.8978796,180
122,00:08:08,0,0.4, 99:59,65,22.2259507,113.8978796,180
123,00:08:12,0,0.5, 99:59,65,22.2259507,113.8978796,180
124,00:08:16,0,0.5, 99:59,65,22.2259507,113.8978796,180
125,00:08:20,0,0.6, 97:32,65,22.2259507,113.8978796,180
126,00:08:24,0,0.7, 86:59,71,22.2259548,113.8978839,184
127,00:08:28,0,0.8, 78:30,71,22.2259548,113.8978839,184
128,00:08:32,0,0.8, 71:31,71,22.2259548,113.8978839,184
129,00:08:36,0,0.9, 66:08,71,22.2259548,113.8978839,184
130,00:08:40,0,1, 62:42,75,22.225958,113.8978898,184
131,00:08:44,0,1, 60:21,75,22.225958,113.8978898,184
132,00:08:48,0,1, 59:14,75,22.225958,113.8978898,184
133,00:08:52,0,1, 58:52,75,22.225958,113.8978898,184
134,00:08:56,0,1, 59:14,77,22.225958,113.8978898,184
135,00:09:00,0,1, 59:58,77,22.225958,113.8978898,184
136,00:09:04,0,1, 61:07,77,22.225958,113.8978898,184
137,00:09:08,0,1, 63:07,77,22.225958,113.8978898,184
138,00:09:12,0,0.9, 66:08,81,22.225958,113.8978898,184
139,00:09:16,0,0.9, 69:28,81,22.225958,113.8978898,184
140,00:09:20,0,0.8, 74:51,81,22.225958,113.8978898,184
141,00:09:24,0,0.7, 81:08,81,22.225958,113.8978898,184
142,00:09:28,0,0.7, 86:59,77,22.2259563,113.8978956,184
143,00:09:32,0,0.7, 90:14,77,22.2259563,113.8978956,184
144,00:09:36,0,0.7, 91:05,77,22.2259563,113.8978956,184
145,00:09:40,0,0.7, 88:35,77,22.2259563,113.8978956,184
146,00:09:44,0,0.7, 86:13,75,22.2259563,113.8978956,184
147,00:09:48,0,0.7, 83:14,75,22.2259563,113.8978956,184
148,00:09:52,0,0.8, 79:48,75,22.2259563,113.8978956,184
149,00:09:56,0,0.8, 76:02,75,22.2259563,113.8978956,184
150,00:10:00,0,0.8, 74:51,78,22.2259563,113.8978956,184
151,00:10:04,0,0.8, 74:51,78,22.2259563,113.8978956,184
152,00:10:08,0,0.8, 77:14,78,22.2259563,113.8978956,184
153,00:10:12,0,0.7, 81:50,78,22.2259563,113.8978956,184
154,00:10:16,0,0.7, 86:59,78,22.2259506,113.8978951,184
155,00:10:20,0,0.6, 93:44,78,22.2259506,113.8978951,184
156,00:10:24,0,0.6, 99:59,78,22.2259506,113.8978951,184
157,00:10:28,0,0.5, 99:59,78,22.2259506,113.8978951,184
158,00:10:32,0,0.5, 99:59,78,22.2259506,113.8978951,184
159,00:10:36,0,0.4, 99:59,78,22.2259506,113.8978951,184
160,00:10:40,0,0.4, 99:59,78,22.2259506,113.8978951,184
161,00:10:44,0,0.4, 99:59,78,22.2259506,113.8978951,184
162,00:10:48,0,0.4, 99:59,80,22.2259506,113.8978951,184
163,00:10:52,0,0.4, 99:59,80,22.2259506,113.8978951,184
164,00:10:56,0,0.4, 99:59,80,22.2259506,113.8978951,184
165,00:11:00,0,0.4, 99:59,80,22.2259506,113.8978951,184
166,00:11:04,0,0.5, 99:59,80,22.2259506,113.8978951,184
167,00:11:08,0,0.5, 99:59,80,22.2259506,113.8978951,184
168,00:11:12,0,0.5, 99:59,80,22.2259506,113.8978951,184
169,00:11:16,0,0.5, 99:59,80,22.2259506,113.8978951,184
170,00:11:20,0,0.5, 99:59,80,22.2259506,113.8978951,184
171,00:11:24,0,0.5, 99:59,80,22.2259506,113.8978951,184
172,00:11:28,0,0.5, 99:59,80,22.2259506,113.8978951,184
173,00:11:32,0,0.4, 99:59,80,22.2259506,113.8978951,184
174,00:11:36,0,0.4, 99:59,82,22.2259506,113.8978951,184
175,00:11:40,0,0.4, 99:59,82,22.2259506,113.8978951,184
176,00:11:44,0,0.4, 99:59,82,22.2259506,113.8978951,184
177,00:11:48,0,0.5, 99:59,82,22.2259506,113.8978951,184
178,00:11:52,0,0.5, 99:59,79,22.2259382,113.8978858,187
179,00:11:56,0,0.6, 99:59,79,22.2259382,113.8978858,187
180,00:12:00,0,0.6, 92:50,79,22.2259382,113.8978858,187
181,00:12:04,0,0.7, 81:50,79,22.2259382,113.8978858,187
182,00:12:08,0,0.8, 73:09,73,22.2259424,113.8978808,187
183,00:12:12,0,0.9, 66:08,73,22.2259424,113.8978808,187
184,00:12:16,0,1, 60:21,73,22.2259424,113.8978808,187
185,00:12:20,0,1.1, 55:49,73,22.2259424,113.8978808,187
186,00:12:24,0,1.1, 52:46,79,22.2259424,113.8978808,190
187,00:12:28,0,1.2, 51:05,79,22.2259424,113.8978808,190
188,00:12:32,0,1.2, 50:49,79,22.2259424,113.8978808,190
189,00:12:36,0,1.2, 51:22,79,22.2259424,113.8978808,190
190,00:12:40,0,1.1, 52:46,85,22.2259424,113.8978808,190
191,00:12:44,0,1.1, 55:10,85,22.2259424,113.8978808,190
192,00:12:48,0,1, 58:52,85,22.2259424,113.8978808,190
193,00:12:52,0,0.9, 63:56,85,22.2259424,113.8978808,190
194,00:12:56,0,0.9, 69:58,90,22.2259424,113.8978808,190
195,00:13:00,0,0.8, 77:14,90,22.2259424,113.8978808,190
196,00:13:04,0,0.7, 85:27,90,22.2259424,113.8978808,190
197,00:13:08,0,0.6, 95:36,90,22.2259424,113.8978808,190
198,00:13:12,0,0.6, 99:59,94,22.2259424,113.8978808,187
199,00:13:16,0,0.5, 99:59,94,22.2259424,113.8978808,187
200,00:13:20,0,0.5, 99:59,94,22.2259424,113.8978808,187
201,00:13:24,0,0.4, 99:59,94,22.2259424,113.8978808,187
202,00:13:28,0,0.4, 99:59,96,22.2259482,113.8978783,190
203,00:13:32,0,0.4, 99:59,96,22.2259482,113.8978783,190
204,00:13:36,0,0.4, 99:59,96,22.2259482,113.8978783,190
205,00:13:40,0,0.5, 99:59,96,22.2259482,113.8978783,190
206,00:13:44,0,0.5, 99:59,96,22.2259405,113.8978681,187
207,00:13:48,0,0.6, 98:32,96,22.2259405,113.8978681,187
208,00:13:52,0,0.7, 88:35,96,22.2259405,113.8978681,187
209,00:13:56,0,0.7, 80:28,96,22.2259405,113.8978681,187
210,00:14:00,0,0.8, 73:43,97,22.2259344,113.8978653,184
211,00:14:04,0,0.9, 68:58,97,22.2259344,113.8978653,184
212,00:14:08,0,0.9, 64:48,97,22.2259344,113.8978653,184
213,00:14:12,0,1, 61:53,97,22.2259344,113.8978653,184
214,00:14:16,0,1, 59:14,98,22.2259356,113.8978741,187
215,00:14:20,0,1.1, 56:48,98,22.2259356,113.8978741,187
216,00:14:24,0,1.1, 54:52,98,22.2259356,113.8978741,187
217,00:14:28,0,1.1, 53:03,98,22.2259356,113.8978741,187
218,00:14:32,0,1.1, 52:28,95,22.225938,113.89788,187
219,00:14:36,0,1.1, 53:20,95,22.225938,113.89788,187
220,00:14:40,0,1.1, 55:29,95,22.225938,113.89788,187
221,00:14:44,0,1, 59:36,95,22.225938,113.89788,187
222,00:14:48,0,0.9, 65:41,91,22.225938,113.89788,184
223,00:14:52,0,0.8, 74:51,91,22.225938,113.89788,184
224,00:14:56,0,0.7, 88:35,91,22.225938,113.89788,184
225,00:15:00,0,0.5, 99:59,91,22.225938,113.89788,184
226,00:15:04,0,0.4, 99:59,87,22.225938,113.89788,184
227,00:15:08,0,0.3, 99:59,87,22.225938,113.89788,184
228,00:15:12,0,0.3, 99:59,87,22.225938,113.89788,184
229,00:15:16,0,0.2, 99:59,87,22.225938,113.89788,184
230,00:15:20,0,0.2, 99:59,85,22.2259441,113.8978807,184
231,00:15:24,0,0.3, 99:59,85,22.2259441,113.8978807,184
232,00:15:28,0,0.3, 99:59,85,22.2259441,113.8978807,184
233,00:15:32,0,0.4, 99:59,85,22.2259441,113.8978807,184
234,00:15:36,0,0.5, 99:59,82,22.2259441,113.8978807,184
235,00:15:40,0,0.5, 99:59,82,22.2259441,113.8978807,184
236,00:15:44,0,0.5, 99:59,82,22.2259441,113.8978807,184
237,00:15:48,0,0.5, 99:59,82,22.2259441,113.8978807,184
238,00:15:52,0,0.5, 99:59,79,22.2259441,113.8978807,184
239,00:15:56,0,0.5, 99:59,79,22.2259441,113.8978807,184
240,00:16:00,0,0.5, 99:59,79,22.2259441,113.8978807,184
241,00:16:04,0,0.4, 99:59,79,22.2259441,113.8978807,184
242,00:16:08,0,0.4, 99:59,76,22.2259441,113.8978807,187
243,00:16:12,0,0.4, 99:59,76,22.2259441,113.8978807,187
244,00:16:16,0,0.4, 99:59,76,22.2259441,113.8978807,187
245,00:16:20,0,0.5, 99:59,76,22.2259441,113.8978807,187
246,00:16:24,0,0.5, 99:59,76,22.2259499,113.89788,190
247,00:16:28,0,0.6, 99:59,76,22.2259499,113.89788,190
248,00:16:32,0,0.7, 91:05,76,22.2259499,113.89788,190
249,00:16:36,0,0.7, 82:32,76,22.2259499,113.89788,190
250,00:16:40,0,0.8, 76:02,78,22.2259606,113.8978714,187
251,00:16:44,0,0.8, 71:00,78,22.2259606,113.8978714,187
252,00:16:48,0,0.9, 67:03,78,22.2259606,113.8978714,187
253,00:16:52,0,0.9, 63:56,78,22.2259606,113.8978714,187
254,00:16:56,0,1, 61:07,78,22.2259717,113.8978576,187
255,00:17:00,0,1, 58:31,78,22.2259717,113.8978576,187
256,00:17:04,0,1.1, 56:28,78,22.2259717,113.8978576,187
257,00:17:08,0,1.1, 54:14,78,22.2259717,113.8978576,187
258,00:17:12,0,1.1, 52:46,84,22.2259717,113.8978576,187
259,00:17:16,0,1.2, 51:38,84,22.2259717,113.8978576,187
260,00:17:20,0,1.2, 50:49,84,22.2259717,113.8978576,187
261,00:17:24,0,1.2, 50:33,84,22.2259717,113.8978576,187
262,00:17:28,0,1.2, 50:49,83,22.2259717,113.8978576,187
263,00:17:32,0,1.1, 52:11,83,22.2259717,113.8978576,187
264,00:17:36,0,1.1, 54:14,83,22.2259717,113.8978576,187
265,00:17:40,0,1, 57:49,83,22.2259717,113.8978576,187
266,00:17:44,0,1, 62:17,78,22.2259717,113.8978576,187
267,00:17:48,0,0.9, 68:29,78,22.2259717,113.8978576,187
268,00:17:52,0,0.8, 77:52,78,22.2259717,113.8978576,187
269,00:17:56,0,0.7, 91:05,78,22.2259717,113.8978576,187
270,00:18:00,0,0.6, 99:59,74,22.2259717,113.8978576,190
271,00:18:04,0,0.5, 99:59,74,22.2259717,113.8978576,190
272,00:18:08,0,0.4, 99:59,74,22.2259717,113.8978576,190
273,00:18:12,0,0.3, 99:59,74,22.2259717,113.8978576,190
274,00:18:16,0,0.3, 99:59,74,22.2259673,113.8978636,190
275,00:18:20,0,0.2, 99:59,74,22.2259673,113.8978636,190
276,00:18:24,0,0.3, 99:59,74,22.2259673,113.8978636,190
277,00:18:28,0,0.3, 99:59,74,22.2259673,113.8978636,190
278,00:18:32,0,0.4, 99:59,74,22.2259673,113.8978636,190
279,00:18:36,0,0.4, 99:59,74,22.2259673,113.8978636,190
280,00:18:40,0,0.5, 99:59,74,22.2259673,113.8978636,190
281,00:18:44,0,0.6, 99:59,74,22.2259673,113.8978636,190
282,00:18:48,0,0.6, 98:32,74,22.2259673,113.8978636,190
283,00:18:52,0,0.6, 97:32,74,22.2259673,113.8978636,190
284,00:18:56,0,0.6, 99:59,74,22.2259673,113.8978636,190
285,00:19:00,0,0.5, 99:59,74,22.2259673,113.8978636,190
286,00:19:04,0,0.5, 99:59,85,22.2259673,113.8978636,190
287,00:19:08,0,0.4, 99:59,85,22.2259673,113.8978636,190
288,00:19:12,0,0.3, 99:59,85,22.2259673,113.8978636,190
289,00:19:16,0,0.3, 99:59,85,22.2259673,113.8978636,190
290,00:19:20,0,0.2, 99:59,83,22.2259673,113.8978636,190
291,00:19:24,0,0.2, 99:59,83,22.2259673,113.8978636,190
292,00:19:28,0,0.1, 99:59,83,22.2259673,113.8978636,190
293,00:19:32,0,0.1, 99:59,83,22.2259673,113.8978636,190
294,00:19:36,0,0.1, 99:59,83,22.2259658,113.897878,190
295,00:19:40,0,0.2, 99:59,83,22.2259658,113.897878,190
296,00:19:44,0,0.2, 99:59,83,22.2259658,113.897878,190
297,00:19:48,0,0.3, 99:59,83,22.2259658,113.897878,190
298,00:19:52,0,0.4, 99:59,87,22.2259669,113.8978931,190
299,00:19:56,0,0.5, 99:59,87,22.2259669,113.8978931,190
300,00:20:00,0,0.6, 93:44,87,22.2259669,113.8978931,190
301,00:20:04,0,0.8, 77:14,87,22.2259669,113.8978931,190
302,00:20:08,0,0.9, 67:03,90,22.2259722,113.8978899,190
303,00:20:12,0,1, 61:07,90,22.2259722,113.8978899,190
304,00:20:16,0,1.1, 57:08,90,22.2259722,113.8978899,190
305,00:20:20,0,1.1, 55:10,90,22.2259722,113.8978899,190
306,00:20:24,0,1.1, 54:14,90,22.2259696,113.8978846,187
307,00:20:28,0,1.1, 54:33,90,22.2259696,113.8978846,187
308,00:20:32,0,1.1, 56:08,90,22.2259696,113.8978846,187
309,00:20:36,0,1, 58:52,90,22.2259696,113.8978846,187
310,00:20:40,0,1, 62:17,92,22.2259696,113.8978846,187
311,00:20:44,0,0.9, 66:08,92,22.2259696,113.8978846,187
312,00:20:48,0,0.9, 69:58,92,22.2259696,113.8978846,187
313,00:20:52,0,0.8, 74:51,92,22.2259696,113.8978846,187
314,00:20:56,0,0.8, 79:08,92,22.2259696,113.8978846,187
315,00:21:00,0,0.7, 83:14,92,22.2259696,113.8978846,187
316,00:21:04,0,0.7, 86:13,92,22.2259696,113.8978846,187
317,00:21:08,0,0.7, 87:47,92,22.2259696,113.8978846,187
318,00:21:12,0,0.7, 88:35,92,22.2259808,113.8978972,187
319,00:21:16,0,0.7, 86:59,92,22.2259808,113.8978972,187
320,00:21:20,0,0.7, 83:58,92,22.2259808,113.8978972,187
321,00:21:24,0,0.8, 79:48,92,22.2259808,113.8978972,187
322,00:21:28,0,0.8, 73:43,90,22.2260051,113.8979429,184
323,00:21:32,0,0.9, 67:03,90,22.2260051,113.8979429,184
324,00:21:36,0,1, 59:58,90,22.2260051,113.8979429,184
325,00:21:40,0,1.1, 53:20,90,22.2260051,113.8979429,184
326,00:21:44,0,1.3, 47:48,98,22.226016,113.897985,184
327,00:21:48,0,1.4, 43:06,98,22.226016,113.897985,184
328,00:21:52,0,1.5, 39:05,98,22.226016,113.897985,184
329,00:21:56,0,1.7, 35:46,98,22.226016,113.897985,184
330,00:22:00,0,1.8, 33:11,101,22.2260373,113.8980226,180
331,00:22:04,0,1.9, 31:14,101,22.2260373,113.8980226,180
332,00:22:08,0,2, 29:48,101,22.2260373,113.8980226,180
333,00:22:12,0,2.1, 28:49,101,22.2260373,113.8980226,180
334,00:22:16,0,2.1, 27:59,105,22.226077,113.8980425,180
335,00:22:20,0,2.2, 27:21,105,22.226077,113.8980425,180
336,00:22:24,0,2.2, 26:49,105,22.226077,113.8980425,180
337,00:22:28,0,2.3, 26:23,105,22.226077,113.8980425,180
338,00:22:32,0,2.3, 25:57,103,22.2261145,113.8980334,180
339,00:22:36,0,2.3, 25:32,103,22.2261145,113.8980334,180
340,00:22:40,0,2.4, 25:08,103,22.2261145,113.8980334,180
341,00:22:44,0,2.4, 24:45,103,22.2261145,113.8980334,180
342,00:22:48,0,2.4, 24:30,98,22.2261215,113.8980307,180
343,00:22:52,0,2.5, 24:26,98,22.2261215,113.8980307,180
344,00:22:56,0,2.4, 24:34,98,22.2261215,113.8980307,180
345,00:23:00,0,2.4, 24:49,98,22.2261215,113.8980307,180
346,00:23:04,0,2.3, 25:32,95,22.2261215,113.8980307,180
347,00:23:08,0,2.2, 26:44,95,22.2261215,113.8980307,180
348,00:23:12,0,2.1, 28:39,95,22.2261215,113.8980307,180
349,00:23:16,0,1.9, 31:27,95,22.2261215,113.8980307,180
350,00:23:20,0,1.7, 35:22,91,22.2261215,113.8980307,180
351,00:23:24,0,1.5, 40:44,91,22.2261215,113.8980307,180
352,00:23:28,0,1.2, 49:01,91,22.2261215,113.8980307,180
353,00:23:32,0,1, 62:17,91,22.2261215,113.8980307,180
354,00:23:36,0,0.8, 79:48,87,22.2261215,113.8980307,177
355,00:23:40,0,0.6, 99:59,87,22.2261215,113.8980307,177
356,00:23:44,0,0.5, 99:59,87,22.2261215,113.8980307,177
357,00:23:48,0,0.5, 99:59,87,22.2261215,113.8980307,177
358,00:23:52,0,0.4, 99:59,88,22.2261268,113.8980324,177
359,00:23:56,0,0.5, 99:59,88,22.2261268,113.8980324,177
360,00:24:00,0,0.5, 99:59,88,22.2261268,113.8980324,177
361,00:24:04,0,0.6, 92:50,88,22.2261268,113.8980324,177
362,00:24:08,0,0.7, 81:50,89,22.2261305,113.8979995,177
363,00:24:12,0,0.8, 74:51,89,22.2261305,113.8979995,177
364,00:24:16,0,0.9, 69:58,89,22.2261305,113.8979995,177
365,00:24:20,0,0.9, 66:35,89,22.2261305,113.8979995,177
366,00:24:24,0,0.9, 63:31,95,22.2261312,113.8979738,177
367,00:24:28,0,1, 60:21,95,22.2261312,113.8979738,177
368,00:24:32,0,1, 57:28,95,22.2261312,113.8979738,177
369,00:24:36,0,1.1, 54:33,95,22.2261312,113.8979738,177
370,00:24:40,0,1.1, 53:03,99,22.2261301,113.8979665,177
371,00:24:44,0,1.1, 52:46,99,22.2261301,113.8979665,177
372,00:24:48,0,1.1, 53:20,99,22.2261301,113.8979665,177
373,00:24:52,0,1.1, 55:10,99,22.2261301,113.8979665,177
374,00:24:56,0,1, 58:31,102,22.2261301,113.8979665,177
375,00:25:00,0,0.9, 64:48,102,22.2261301,113.8979665,177
376,00:25:04,0,0.8, 74:51,102,22.2261301,113.8979665,177
377,00:25:08,0,0.6, 92:50,102,22.2261301,113.8979665,177
378,00:25:12,0,0.5, 99:59,102,22.2261359,113.8979609,177
379,00:25:16,0,0.4, 99:59,102,22.2261359,113.8979609,177
380,00:25:20,0,0.4, 99:59,102,22.2261359,113.8979609,177
381,00:25:24,0,0.4, 99:59,102,22.2261359,113.8979609,177
382,00:25:28,0,0.4, 99:59,97,22.2261517,113.8979497,180
383,00:25:32,0,0.5, 99:59,97,22.2261517,113.8979497,180
384,00:25:36,0,0.6, 99:59,97,22.2261517,113.8979497,180
385,00:25:40,0,0.7, 86:59,97,22.2261517,113.8979497,180
386,00:25:44,0,0.8, 76:02,94,22.2261575,113.8979443,180
387,00:25:48,0,0.8, 71:00,94,22.2261575,113.8979443,180
388,00:25:52,0,0.9, 68:29,94,22.2261575,113.8979443,180
389,00:25:56,0,0.9, 68:29,94,22.2261575,113.8979443,180
390,00:26:00,0,0.9, 70:29,88,22.2261614,113.8979392,180
391,00:26:04,0,0.8, 73:43,88,22.2261614,113.8979392,180
392,00:26:08,0,0.8, 79:48,88,22.2261614,113.8979392,180
393,00:26:12,0,0.7, 88:35,88,22.2261614,113.8979392,180
394,00:26:16,0,0.6, 94:40,49,22.2261758,113.8979349,180
395,00:26:20,0,0.6, 95:36,49,22.2261758,113.8979349,180
396,00:26:24,0,0.7, 91:05,49,22.2261758,113.8979349,180
397,00:26:28,0,0.7, 82:32,49,22.2261758,113.8979349,180
398,00:26:32,0,0.8, 76:38,50,22.2261758,113.8979349,180
399,00:26:36,0,0.8, 72:36,50,22.2261758,113.8979349,180
400,00:26:40,0,0.9, 68:58,50,22.2261758,113.8979349,180
401,00:26:44,0,0.9, 67:03,50,22.2261758,113.8979349,180
402,00:26:48,0,0.9, 67:31,56,22.2261758,113.8979349,180
403,00:26:52,0,0.9, 70:29,56,22.2261758,113.8979349,180
404,00:26:56,0,0.8, 77:52,56,22.2261758,113.8979349,180
405,00:27:00,0,0.7, 91:05,56,22.2261758,113.8979349,180
406,00:27:04,0,0.6, 99:59,66,22.2261758,113.8979349,180
407,00:27:08,0,0.5, 99:59,66,22.2261758,113.8979349,180
408,00:27:12,0,0.4, 99:59,66,22.2261758,113.8979349,180
409,00:27:16,0,0.3, 99:59,66,22.2261758,113.8979349,180
410,00:27:20,0,0.2, 99:59,78,22.2261718,113.897927,177
411,00:27:24,0,0.2, 99:59,78,22.2261718,113.897927,177
412,00:27:28,0,0.3, 99:59,78,22.2261718,113.897927,177
413,00:27:32,0,0.3, 99:59,78,22.2261718,113.897927,177
414,00:27:36,0,0.4, 99:59,84,22.2261336,113.8979099,180
415,00:27:40,0,0.6, 99:59,84,22.2261336,113.8979099,180
416,00:27:44,0,0.7, 81:08,84,22.2261336,113.8979099,180
417,00:27:48,0,1, 63:07,84,22.2261336,113.8979099,180
